# t, t+1, t+2, t+3, t+4, t+5, t+6, t+7, t+8, t+9
16410.000000,17684.000000,17992.000000,18285.000000,17697.000000,16452.000000,16195.000000,16545.000000,15989.000000,15763.000000
17684.000000,17992.000000,18285.000000,17697.000000,16452.000000,16195.000000,16545.000000,15989.000000,15763.000000,14767.000000
17992.000000,18285.000000,17697.000000,16452.000000,16195.000000,16545.000000,15989.000000,15763.000000,14767.000000,14157.000000
18285.000000,17697.000000,16452.000000,16195.000000,16545.000000,15989.000000,15763.000000,14767.000000,14157.000000,12939.000000
17697.000000,16452.000000,16195.000000,16545.000000,15989.000000,15763.000000,14767.000000,14157.000000,12939.000000,11801.000000
16452.000000,16195.000000,16545.000000,15989.000000,15763.000000,14767.000000,14157.000000,12939.000000,11801.000000,9595.000000
16195.000000,16545.000000,15989.000000,15763.000000,14767.000000,14157.000000,12939.000000,11801.000000,9595.000000,7267.000000
16545.000000,15989.000000,15763.000000,14767.000000,14157.000000,12939.000000,11801.000000,9595.000000,7267.000000,5616.000000
15989.000000,15763.000000,14767.000000,14157.000000,12939.000000,11801.000000,9595.000000,7267.000000,5616.000000,4253.000000
15763.000000,14767.000000,14157.000000,12939.000000,11801.000000,9595.000000,7267.000000,5616.000000,4253.000000,3261.000000
14767.000000,14157.000000,12939.000000,11801.000000,9595.000000,7267.000000,5616.000000,4253.000000,3261.000000,2770.000000
14157.000000,12939.000000,11801.000000,9595.000000,7267.000000,5616.000000,4253.000000,3261.000000,2770.000000,2240.000000
12939.000000,11801.000000,9595.000000,7267.000000,5616.000000,4253.000000,3261.000000,2770.000000,2240.000000,2084.000000
11801.000000,9595.000000,7267.000000,5616.000000,4253.000000,3261.000000,2770.000000,2240.000000,2084.000000,2407.000000
9595.000000,7267.000000,5616.000000,4253.000000,3261.000000,2770.000000,2240.000000,2084.000000,2407.000000,2262.000000
7267.000000,5616.000000,4253.000000,3261.000000,2770.000000,2240.000000,2084.000000,2407.000000,2262.000000,2728.000000
5616.000000,4253.000000,3261.000000,2770.000000,2240.000000,2084.000000,2407.000000,2262.000000,2728.000000,4273.000000
4253.000000,3261.000000,2770.000000,2240.000000,2084.000000,2407.000000,2262.000000,2728.000000,4273.000000,6194.000000
3261.000000,2770.000000,2240.000000,2084.000000,2407.000000,2262.000000,2728.000000,4273.000000,6194.000000,10158.000000
2770.000000,2240.000000,2084.000000,2407.000000,2262.000000,2728.000000,4273.000000,6194.000000,10158.000000,12697.000000
2240.000000,2084.000000,2407.000000,2262.000000,2728.000000,4273.000000,6194.000000,10158.000000,12697.000000,14281.000000
2084.000000,2407.000000,2262.000000,2728.000000,4273.000000,6194.000000,10158.000000,12697.000000,14281.000000,16009.000000
2407.000000,2262.000000,2728.000000,4273.000000,6194.000000,10158.000000,12697.000000,14281.000000,16009.000000,17659.000000
2262.000000,2728.000000,4273.000000,6194.000000,10158.000000,12697.000000,14281.000000,16009.000000,17659.000000,17250.000000
2728.000000,4273.000000,6194.000000,10158.000000,12697.000000,14281.000000,16009.000000,17659.000000,17250.000000,16687.000000
4273.000000,6194.000000,10158.000000,12697.000000,14281.000000,16009.000000,17659.000000,17250.000000,16687.000000,14465.000000
6194.000000,10158.000000,12697.000000,14281.000000,16009.000000,17659.000000,17250.000000,16687.000000,14465.000000,14373.000000
10158.000000,12697.000000,14281.000000,16009.000000,17659.000000,17250.000000,16687.000000,14465.000000,14373.000000,14599.000000
12697.000000,14281.000000,16009.000000,17659.000000,17250.000000,16687.000000,14465.000000,14373.000000,14599.000000,15212.000000
14281.000000,16009.000000,17659.000000,17250.000000,16687.000000,14465.000000,14373.000000,14599.000000,15212.000000,16026.000000
16009.000000,17659.000000,17250.000000,16687.000000,14465.000000,14373.000000,14599.000000,15212.000000,16026.000000,15526.000000
17659.000000,17250.000000,16687.000000,14465.000000,14373.000000,14599.000000,15212.000000,16026.000000,15526.000000,15672.000000
17250.000000,16687.000000,14465.000000,14373.000000,14599.000000,15212.000000,16026.000000,15526.000000,15672.000000,16419.000000
16687.000000,14465.000000,14373.000000,14599.000000,15212.000000,16026.000000,15526.000000,15672.000000,16419.000000,16083.000000
14465.000000,14373.000000,14599.000000,15212.000000,16026.000000,15526.000000,15672.000000,16419.000000,16083.000000,16352.000000
14373.000000,14599.000000,15212.000000,16026.000000,15526.000000,15672.000000,16419.000000,16083.000000,16352.000000,16535.000000
