# t, t+1, t+2, t+3, t+4, t+5, t+6, t+7, t+8, t+9
8351.630859,10067.258789,11704.405273,13131.652344,14161.487305,14877.805664,15283.082031,15461.303711,15433.081055,15263.734375
11529.880859,13256.991211,14278.606445,14773.107422,14729.130859,14602.912109,14435.230469,14349.899414,14260.454102,14173.003906
11936.513672,12667.954102,12884.657227,12846.750000,12633.515625,12509.953125,12411.534180,12313.794922,12127.143555,11826.282227
14435.645508,14811.934570,14695.667969,14407.581055,14074.688477,13933.872070,13885.554688,13853.402344,13729.174805,13463.772461
14989.749023,14822.049805,14381.443359,13974.225586,13743.738281,13755.261719,13846.947266,13856.369141,13693.699219,13303.877930
17421.796875,17285.890625,16855.716797,16475.273438,16298.346680,16412.130859,16635.197266,16786.162109,16753.419922,16466.089844
17230.476562,16645.320312,16051.848633,15686.507812,15674.908203,15899.977539,16159.048828,16229.658203,16055.557617,15588.263672
17692.474609,17158.119141,16704.777344,16493.679688,16611.720703,16889.197266,17139.250000,17157.666016,16917.833984,16392.248047
17532.263672,17075.925781,16836.662109,16811.746094,17015.447266,17200.320312,17246.423828,17019.839844,16562.968750,15898.743164
18420.892578,18327.121094,18253.919922,18245.771484,18323.748047,18372.208984,18298.332031,18012.802734,17535.816406,16889.111328
16751.830078,16356.029297,16331.605469,16432.765625,16578.398438,16437.185547,16018.254883,15318.495117,14486.165039,13621.947266
15545.583008,15447.431641,15741.635742,15986.681641,16015.790039,15527.029297,14677.996094,13624.284180,12587.619141,11730.614258
15678.932617,16022.754883,16287.762695,16204.027344,15678.435547,14708.517578,13500.513672,12280.162109,11202.349609,10406.014648
14942.784180,14686.791992,14122.212891,13166.169922,11868.669922,10329.225586,8746.509766,7311.722656,6130.364746,5297.924805
13684.375000,12678.251953,11415.757812,9887.369141,8228.083984,6483.115234,4825.079590,3382.485840,2245.155273,1476.129395
12681.488281,11282.080078,9703.669922,7968.028320,6245.419922,4534.214844,2981.642578,1670.190186,676.488647,40.184204
11894.590820,10298.287109,8562.915039,6748.547363,5049.164062,3445.349609,2055.479004,922.109009,101.147827,-390.857758
10092.493164,7951.753906,5791.749023,3683.481201,1858.985352,240.727417,-1059.070679,-2034.382812,-2638.109375,-2879.973877
13529.133789,13008.150391,12263.099609,11679.347656,11448.972656,11609.462891,11944.255859,12217.528320,12302.727539,12105.078125
15218.086914,14704.095703,13947.721680,13398.610352,13268.548828,13611.273438,14167.126953,14657.019531,14921.100586,14839.244141
16228.604492,15632.066406,15009.155273,14706.957031,14885.297852,15453.509766,16134.108398,16627.488281,16816.878906,16606.195312
17065.439453,16509.607422,16059.048828,15966.329102,16342.006836,17011.710938,17707.488281,18141.847656,18236.710938,17922.474609
17276.691406,16899.869141,16816.283203,17073.943359,17682.240234,18362.056641,18913.884766,19126.816406,19004.464844,18537.982422
17957.369141,18074.265625,18444.376953,18998.833984,19673.044922,20237.109375,20574.660156,20580.699219,20299.994141,19768.755859
18417.294922,18850.513672,19479.591797,20172.996094,20826.746094,21254.416016,21394.046875,21210.509766,20774.111328,20150.855469
16800.794922,17136.123047,18067.130859,19114.183594,20028.287109,20388.308594,20244.978516,19669.515625,18877.132812,18028.794922
17127.111328,18374.699219,19895.291016,21169.705078,21897.306641,21901.974609,21362.126953,20518.402344,19590.097656,18774.507812
16840.015625,18129.646484,19409.824219,20288.783203,20538.333984,20145.695312,19310.753906,18298.765625,17287.937500,16455.650391
15878.772461,16421.794922,16801.185547,16831.544922,16436.208984,15651.450195,14627.101562,13544.623047,12523.569336,11684.381836
14070.786133,13563.630859,12987.552734,12244.208008,11368.436523,10300.436523,9152.434570,8017.839355,7003.406738,6190.847168
11308.592773,9859.830078,8569.344727,7278.732910,6063.964844,4734.025879,3437.119141,2252.248535,1316.882568,703.336731
8806.943359,6800.020996,5034.416992,3378.237305,1956.546021,572.626221,-608.924561,-1527.505615,-2071.711914,-2209.531738
6776.992188,4567.375000,2635.620605,869.210083,-587.176880,-1895.922363,-2875.770996,-3467.010986,-3589.649902,-3245.803955
3987.720947,1740.089844,-88.854370,-1673.149902,-2901.938477,-3925.727783,-4522.985840,-4607.617188,-4118.178711,-3082.702637
2325.294678,506.617188,-920.432373,-2136.995850,-3071.568115,-3777.211670,-4010.973145,-3652.662842,-2677.636963,-1134.774658
2321.560791,1229.853394,277.664856,-477.370911,-931.263062,-960.804871,-460.005005,590.031494,2087.237061,3911.091064
